company,accountnumber,orderreference,date,customerLocationGlobalId,clientName,customerLocationAddress,capacity,additionalInstructions,schedulingZoneName,vehiclerequirements,cost,sellingPrice,priority,task,charisma,originatingorderno
1003,OCEA01,1003-362849-123532-1000,22/03/2022,OCEA01TR26 2JH,OCEAN SUPPLIES (ST IVES) LTD,"UNIT 2A,PENBEAGLE INDUSTRIAL ESTATE,ST IVES,CORNWALL,,TR26 2JH",62.01, ,CLE04, ,191.45,12.44,2,Delivery,CLE04,362849
1003,STOW05,1003-362883-123540-1000,22/03/2022,STOW05GL56 0QJ,STOW AGRICULTURAL LTD,"EASTGATE HOUSE,MORETON ROAD,LONGBOROUGH,GLOUCESTERSHIRE,,GL56 0QJ",29.25, ,CLE08, ,66.56,37.35,2,Delivery,CLE08,362883
1003,CORN20,1003-362888-123538-1000,22/03/2022,CORN20TR16 4AX,CORNISH FIXINGS (REDRUTH) LTD,"JON DAVEY DRIVE,TRELEIGH INDUSTRIAL ESTATE,REDRUTH,CORNWALL,,TR16 4AX",15.6, ,CLE04, ,60.1,91.9,2,Delivery,CLE04,362888
1003,TINC01,1003-362894-123540-1000,22/03/2022,TINC01 BS21 6SR,R TINCKNELL & SON LTD (BRISTOL,"JOHN GEORGE & SONS,UNIT 2 WINDMILL BUS. PARK,WINDMILL ROAD ,KENN,BS21 6SR",8.14, ,C COLL, ,12.6,21.56,2,Delivery,C COLL,362894
1003,CORN20,1003-362921-123547-1000,22/03/2022,CORN20TR16 4AX,CORNISH FIXINGS (REDRUTH) LTD,"JON DAVEY DRIVE,TRELEIGH INDUSTRIAL ESTATE,REDRUTH,CORNWALL,,TR16 4AX",16.32, ,CLE04, ,41.04,59.52,3,Delivery,CLE04,362921
1003,DMAY01,1003-362933-123550-1000,22/03/2022,DMAY01PL26 7JE,DMAY & SON LTD,"BARTON MILL,HEWASWATER,ST AUSTELL,CORNWALL,,PL26 7JE",113.18, ,CLE04, ,207.17,13.92,3,Delivery,CLE04,362933
1003,NEWT02,1003-362949-123555-1000,22/03/2022,NEWT02NP24 6EW,NEW TREDEGAR BUILDING SUPPLIES,"BUILDING SUPPLIES,RIVERSIDE GARAGE,JAMES STREET,NEW TREDEGAR  GWENT,,NP24 6EW",132.04, ,CLE05, ,291.82,36.62,3,Delivery,CLE05,362949
1003,PRIC20,1003-362952-123555-1000,22/03/2022,PRIC20NP19 4RF,ROBERT PRICE (B.M.)LTD (NEWPORT),"OLD COMPTON PLACE,CORPORATION RD,NEWPORT,,,NP19 4RF",20.47, ,CLE05, ,66.75,3.12,2,Delivery,CLE05,362952
1003,HILL01,1003-362954-123557-1000,22/03/2022,HILL01BS40 5SA,I R HILLMAN,"THE WALLED GARDEN,LONG LANE,WRINGTON,NORTH SOMERSET,,BS40 5SA",36.39,CALL IAN ON 07775 908729 IF NO ONE AVAIL,CLE06, ,156.74,12.86,2,Delivery,CLE06,362954
1004,MHSC71,1004-334967-123447-1004,22/03/2022,MHSC71NE10 0JS,M H SOUTHERN & CO LTD (GATESHEAD),"GREEN LANE SAWMILL,FELLING,GATESHEAD   TYNE & WEAR,,,NE10 0JS",3.78, ,NOR04, ,13.82,17.88,2,Delivery,NOR04,334967
1004,MHSC71,1004-351388-123447-1004,22/03/2022,MHSC71NE10 0JS,M H SOUTHERN & CO LTD (GATESHEAD),"GREEN LANE SAWMILL,FELLING,GATESHEAD   TYNE & WEAR,,,NE10 0JS",118.93, ,NOR04, ,325.24,20.7,2,Delivery,NOR04,351388
1004,BURR76,1004-353032-123447-1002,22/03/2022,BURR76DL14 6XF,JAMES BURRELL LTD (BISHOP AUCKLAND),"UNIT 9 HATFIELD WAY,SOUTH CHURCH ENTERPRISE PARK,BISHOP AUCKLAND  CO. DURHAM,,,DL14 6XF",10.9, ,NOR04, ,38.1,66,2,Delivery,NOR04,353032
1004,WYN745,1004-357031-123447-1002,22/03/2022,WYN745LA1 3JQ,WYNNSTAY (LANCASTER 66L),"UNIT 2 THE AUCTION MART,LANCASTER,LANCASHIRE,,,LA1 3JQ",82.82, ,NOR01, ,112.16,79.64,3,Delivery,NOR01,357031
1004,MACB71,1004-357888-123447-1002,22/03/2022,MACB71SK1 4JG,NMBS (M A C BUILDING PRODUCTS LTD),"180-182 HALL STREET,OFFERTON,STOCKPORT,,,SK1 4JG",15.36, ,NOR03, ,21.06,11.18,2,Delivery,NOR03,357888
1004,MACB71,1004-357896-123447-1002,22/03/2022,MACB71SK1 4JG,NMBS (M A C BUILDING PRODUCTS LTD),"180-182 HALL STREET,OFFERTON,STOCKPORT,,,SK1 4JG",50.78, ,NOR03, ,61.56,37.15,3,Delivery,NOR03,357896
1004,BURR76,1004-358487-123447-1000,22/03/2022,BURR76DL14 6XF,JAMES BURRELL LTD (BISHOP AUCKLAND),"UNIT 9 HATFIELD WAY,SOUTH CHURCH ENTERPRISE PARK,BISHOP AUCKLAND  CO. DURHAM,,,DL14 6XF",48.38, ,NOR04, ,106.1,11.43,2,Delivery,NOR04,358487
1004,HUW737,1004-359418-123447-1002,22/03/2022,HUW737BB11 3DA,HUWS GRAY (BURNLEY 5E),"EASTHAM PLACE,YORKSHIRE STREET,BURNLEY,,,BB11 3DA",44.68, ,NOR01, ,88.14,59.4,3,Delivery,NOR01,359418
1004,HUW766,1004-359464-123447-1002,22/03/2022,HUW766PR2 2TD,HUWS GRAY (PRESTON 5N),"CHAIN CAUL WAY,RIVERSWAY,LANCASHIRE,,,PR2 2TD",15.41, ,NOR01, ,26.55,26.84,3,Delivery,NOR01,359464
1004,HUW766,1004-359465-123447-1002,22/03/2022,HUW766PR2 2TD,HUWS GRAY (PRESTON 5N),"CHAIN CAUL WAY,RIVERSWAY,LANCASHIRE,,,PR2 2TD",126.95, ,NOR01, ,140.51,80.74,3,Delivery,NOR01,359465
1004,MACB71,1004-359595-123447-1002,22/03/2022,MACB71SK1 4JG,NMBS (M A C BUILDING PRODUCTS LTD),"180-182 HALL STREET,OFFERTON,STOCKPORT,,,SK1 4JG",50.78, ,NOR03, ,48.76,30.73,3,Delivery,NOR03,359595
1004,IMPE71,1004-359966-123447-1000,22/03/2022,IMPE71M16 7WW,IMPERIAL TIMBER (MCR LTD),"166/172 CHORLTON ROAD,OLD TRAFFORD,MANCHESTER,,,M16 7WW",64, ,NOR03, ,113.02,34.92,2,Delivery,NOR03,359966
1004,IMPE71,1004-359966-123447-1002,22/03/2022,IMPE71M16 7WW,IMPERIAL TIMBER (MCR LTD),"166/172 CHORLTON ROAD,OLD TRAFFORD,MANCHESTER,,,M16 7WW",236.74, ,NOR03, ,428.48,54.9,2,Delivery,NOR03,359966
1004,HUW769,1004-359990-123447-1002,22/03/2022,HUW769LA3 3BN,HUWS GRAY (MORECAMBE 5P),"MIDDLEGATE,WHITE LUND INDUSTRIAL ESTATE,LANCASHIRE,,,LA3 3BN",4.3, ,NOR01, ,11.45,23.58,2,Delivery,NOR01,359990
1004,HUW769,1004-359991-123447-1002,22/03/2022,HUW769LA3 3BN,HUWS GRAY (MORECAMBE 5P),"MIDDLEGATE,WHITE LUND INDUSTRIAL ESTATE,LANCASHIRE,,,LA3 3BN",55.48, ,NOR01, ,121.78,47.6,3,Delivery,NOR01,359991
1004,IMPE71,1004-359996-123447-1000,22/03/2022,IMPE71M16 7WW,IMPERIAL TIMBER (MCR LTD),"166/172 CHORLTON ROAD,OLD TRAFFORD,MANCHESTER,,,M16 7WW",17.36, ,NOR03, ,74.81,12.41,2,Delivery,NOR03,359996
1004,IMPE71,1004-359996-123447-1002,22/03/2022,IMPE71M16 7WW,IMPERIAL TIMBER (MCR LTD),"166/172 CHORLTON ROAD,OLD TRAFFORD,MANCHESTER,,,M16 7WW",189.58, ,NOR03, ,335.11,15.96,2,Delivery,NOR03,359996
1004,HUW770,1004-360024-123447-1002,22/03/2022,HUW770FY6 9BU,HUWS GRAY (POULTON 88),"SHARD RD,POULTON-LE-FYLDE,LANCASHIRE,,,FY6 9BU",31.29, ,NOR01, ,64.53,47.6,3,Delivery,NOR01,360024
1004,WENS73,1004-360026-123447-1000,22/03/2022,WENS73DH3 3DU,WENSLEY ROOFING LIMITED,"STATION HOUSE,STATION ROAD,CHESTER-LE-STREET,CO.DURHAM,,,DH3 3DU",17.44, ,NOR04, ,60,98.24,2,Delivery,NOR04,360026
1004,WENS73,1004-360026-123447-1002,22/03/2022,WENS73DH3 3DU,WENSLEY ROOFING LIMITED,"STATION HOUSE,STATION ROAD,CHESTER-LE-STREET,CO.DURHAM,,,DH3 3DU",582.06, ,NOR04, ,2277.16,614,2,Delivery,NOR04,360026
1004,CAVA71,1004-360272-123447-1002,22/03/2022,CAVA71M14 6WW,J CAVANAGH LTD T/A FALLOWFIELD,"TIMBER,LADYBARN ROAD   FALLOWFIELD,MANCHESTER,,,M14 6WW",110.03, ,NOR03, ,196.45,13.3,3,Delivery,NOR03,360272
1004,CAVA71,1004-360331-123447-1000,22/03/2022,CAVA71M14 6WW,J CAVANAGH LTD T/A FALLOWFIELD,"TIMBER,LADYBARN ROAD   FALLOWFIELD,MANCHESTER,,,M14 6WW",109.85, ,NOR03, ,220.29,65,3,Delivery,NOR03,360331
1004,CAVA71,1004-360331-123447-1002,22/03/2022,CAVA71M14 6WW,J CAVANAGH LTD T/A FALLOWFIELD,"TIMBER,LADYBARN ROAD   FALLOWFIELD,MANCHESTER,,,M14 6WW",166.95, ,NOR03, ,261.29,39.5,3,Delivery,NOR03,360331
1004,CAVA71,1004-360442-123447-1000,22/03/2022,CAVA71M14 6WW,J CAVANAGH LTD T/A FALLOWFIELD,"TIMBER,LADYBARN ROAD   FALLOWFIELD,MANCHESTER,,,M14 6WW",34.5, ,NOR03, ,144.08,119.63,3,Delivery,NOR03,360442
1004,CAVA71,1004-360442-123447-1002,22/03/2022,CAVA71M14 6WW,J CAVANAGH LTD T/A FALLOWFIELD,"TIMBER,LADYBARN ROAD   FALLOWFIELD,MANCHESTER,,,M14 6WW",42.8, ,NOR03, ,91.52,59.8,2,Delivery,NOR03,360442
1004,HUW765,1004-360572-123447-1002,22/03/2022,HUW765FY5 2DB,HUWS GRAY (CLEVELEYS 5M),"DORSET AVENUE,CLEVELEYS,CLEVELEYS,,,FY5 2DB",15.41, ,NOR01, ,26.32,28.04,3,Delivery,NOR01,360572
1004,HUW765,1004-360577-123447-1002,22/03/2022,HUW765FY5 2DB,HUWS GRAY (CLEVELEYS 5M),"DORSET AVENUE,CLEVELEYS,CLEVELEYS,,,FY5 2DB",21.6, ,NOR01, ,39.48,46.02,2,Delivery,NOR01,360577
1004,SPRI71,1004-360833-123447-1002,22/03/2022,SPRI71DH2 3QT,SPRINGS ROOFING LIMITED,"KIMBLESWORTH IND ESTATE,KIMBLESWORTH,CHESTER-LE-STREET  CO DURHAM,,,DH2 3QT",163.5, ,NOR04, ,732,1227,2,Delivery,NOR04,360833
1004,HUW765,1004-361085-123447-1000,22/03/2022,HUW765FY5 2DB,HUWS GRAY (CLEVELEYS 5M),"DORSET AVENUE,CLEVELEYS,CLEVELEYS,,,FY5 2DB",5.4, ,NOR01, ,12.44,27.06,2,Delivery,NOR01,361085
1004,ASHT71,1004-361230-123447-1000,22/03/2022,ASHT71M32 8LG,ASHTON'S TOOLS & FASTENERS LTD,"UNIT 18 CORONA COURT,NEWTON STREET,STRETFORD    MANCHESTER,,,M32 8LG",53.6, ,NOR03, ,94.96,126.16,2,Delivery,NOR03,361230
1004,ASHT71,1004-361230-123447-1002,22/03/2022,ASHT71M32 8LG,ASHTON'S TOOLS & FASTENERS LTD,"UNIT 18 CORONA COURT,NEWTON STREET,STRETFORD    MANCHESTER,,,M32 8LG",34.4, ,NOR03, ,61.52,75.6,2,Delivery,NOR03,361230
1004,MACB71,1004-361411-123447-1002,22/03/2022,MACB71SK1 4JG,NMBS (M A C BUILDING PRODUCTS LTD),"180-182 HALL STREET,OFFERTON,STOCKPORT,,,SK1 4JG",25.39, ,NOR03, ,21.1,38.36,3,Delivery,NOR03,361411
1004,FIRS71,1004-361626-123447-1002,22/03/2022,FIRS71BB5 5SJ,FIRST TUNNELS LTD,"UNIT 5, ALTHAM BUSINESS PARK,METCALF DRIVE,ACCRINGTON,LANCASHIRE,,,BB5 5SJ",50.78, ,NOR01, ,61.72,112.5,3,Delivery,NOR01,361626
1004,FIRW75,1004-361666-123447-1002,22/03/2022,FIRW75M25 7HN,FIRWOOD T & P CO LTD (PRESTWICH),"GREENGATE LANE,PRESTWICH,MANCHESTER,,,M25 7HN",20.58, ,NOR03, ,27.72,37.26,2,Delivery,NOR03,361666
1004,FIRW75,1004-361666-123447-1004,22/03/2022,FIRW75M25 7HN,FIRWOOD T & P CO LTD (PRESTWICH),"GREENGATE LANE,PRESTWICH,MANCHESTER,,,M25 7HN",0.44, ,NOR03, ,16.5,31.17,2,Delivery,NOR03,361666
1004,JARV71,1004-361872-123447-1002,22/03/2022,JARV71S63 5DL,JARVIS & WOMACK LIMITED,"UNIT 8, BROOKFIELDS WAY,MANVERS,ROTHERHAM,,,S63 5DL",210.56, ,X CAR, ,558.8,723,3,Delivery,X CAR,361872
1004,BURR73,1004-362285-123447-1002,22/03/2022,BURR73NE8 2BR,JAMES BURRELL LTD (GATESHEAD),"DEPTFORD ROAD,EAST GATESHEAD IND. ESTATE,GATESHEAD   TYNE AND WEAR,,,NE8 2BR",19.9, ,NOR04, ,26.44,35.56,2,Delivery,NOR04,362285
1004,HEND71,1004-362590-123483-1002,22/03/2022,HEND71BB11 5BD,B & M HENDERSON LTD,"JOCKEY STREET BUILDING,OFF ACCRINGTON ROAD,BURNLEY,,,BB11 5BD",914.04, ,NOR01, ,1118.08,476.5,3,Delivery,NOR01,362590
1004,CAVA71,1004-362714-123513-1002,22/03/2022,CAVA71M14 6WW,J CAVANAGH LTD T/A FALLOWFIELD,"TIMBER,LADYBARN ROAD   FALLOWFIELD,MANCHESTER,,,M14 6WW",2.14, ,NOR03, ,8.45,19.67,3,Delivery,NOR03,362714
1004,CAVA71,1004-362714-123514-1002,22/03/2022,CAVA71M14 6WW,J CAVANAGH LTD T/A FALLOWFIELD,"TIMBER,LADYBARN ROAD   FALLOWFIELD,MANCHESTER,,,M14 6WW",53.66, ,NOR03, ,88.34,8.8,3,Delivery,NOR03,362714
1004,CAVA71,1004-362714-123538-1002,22/03/2022,CAVA71M14 6WW,J CAVANAGH LTD T/A FALLOWFIELD,"TIMBER,LADYBARN ROAD   FALLOWFIELD,MANCHESTER,,,M14 6WW",2.5, ,NOR03, ,0,8.15,3,Delivery,NOR03,362714
1004,CAVA71,1004-362714-123539-1002,22/03/2022,CAVA71M14 6WW,J CAVANAGH LTD T/A FALLOWFIELD,"TIMBER,LADYBARN ROAD   FALLOWFIELD,MANCHESTER,,,M14 6WW",52, ,NOR03, ,0,112.5,3,Delivery,NOR03,362714
1004,ATK709,1004-362754-123521-1002,22/03/2022,ATK709SR1 2NL,J T ATKINSON (HENDON),"12-18 WOODBINE STREET,HENDON,SUNDERLAND,TYNE AND WEAR,,SR1 2NL",22.89, ,NOR04, ,91.09,39.6,2,Delivery,NOR04,362754
1004,CAVA71,1004-362771-123523-1002,22/03/2022,CAVA71M14 6WW,J CAVANAGH LTD T/A FALLOWFIELD,"TIMBER,LADYBARN ROAD   FALLOWFIELD,MANCHESTER,,,M14 6WW",25.9, ,NOR03, ,36.94,60.45,3,Delivery,NOR03,362771
1004,IMPE71,1004-362955-123557-1002,22/03/2022,IMPE71M16 7WW,IMPERIAL TIMBER (MCR LTD),"166/172 CHORLTON ROAD,OLD TRAFFORD,MANCHESTER,,,M16 7WW",28, ,NOR03, ,42.03,81.2,2,Delivery,NOR03,362955
